time,lat,lon,heading,current1,current2,rssi,snr,temperature,speed
418.0244677066803,62.467194,6.236762,19.77,0.37,-4.15,-94.0,9.25,20.87,0.5
418.12545442581177,62.467194,6.236762,345.16,0.61,4.28,-98.0,8.75,20.87,0.5
418.2504737377167,62.467194,6.236762,22.83,-17.35,6.72,-97.0,8.5,20.38,0.5
418.36066007614136,62.467194,6.236762,136.64,2.32,3.91,-97.0,8.5,20.38,0.5
418.4702062606812,62.467194,6.236762,339.26,5.13,-8.19,-97.0,8.5,20.38,0.5
418.6067273616791,62.467194,6.236762,339.26,5.13,-8.19,-97.0,8.5,21.85,0.5
418.7074239253998,62.467194,6.236762,158.51,0.12,-4.77,-94.0,9.5,20.38,0.5
418.8159658908844,62.467194,6.236762,253.95,-5.62,8.68,-95.0,9.0,20.38,0.5
418.925901889801,62.467194,6.236762,18.02,5.5,2.44,-98.0,8.5,20.38,0.5
419.0364291667938,62.467194,6.236762,29.46,-11.49,11.0,-94.0,9.25,20.87,0.5
419.21045207977295,62.467194,6.236762,335.03,-7.33,10.26,-94.0,9.25,19.89,0.5
419.3221731185913,62.467201,6.236758,142.28,-10.14,12.95,-104.0,9.0,19.4,0.5
419.4339377880096,62.467201,6.236758,240.85,-2.69,8.31,-104.0,5.75,19.89,0.5
419.5447986125946,62.467201,6.236758,35.95,4.15,-7.94,-104.0,5.75,21.36,0.5
419.6538426876068,62.467201,6.236758,155.62,-8.55,10.63,-97.0,8.5,21.36,0.5
419.7826406955719,62.467201,6.236758,155.62,-8.55,10.63,-94.0,9.5,19.89,0.5
419.88917088508606,62.467201,6.236758,343.53,-6.6,11.36,-100.0,8.0,20.38,0.5
420.0006830692291,62.467201,6.236758,24.3,11.12,-5.01,-99.0,8.5,20.38,0.5
420.1113338470459,62.467201,6.236758,2.86,4.28,2.81,-101.0,7.0,20.87,0.5
420.2204077243805,62.467205,6.236758,354.63,11.49,-9.29,-95.0,7.0,21.36,0.5
420.3469047546387,62.467205,6.236758,108.95,-9.65,0.37,-95.0,9.25,21.36,0.5
420.4577596187592,62.467205,6.236758,80.22,11.12,0.37,-93.0,9.25,21.85,0.63
420.56889033317566,62.467205,6.236758,10.34,11.73,0.37,-102.0,7.25,21.85,0.63
420.68044257164,62.467205,6.236758,10.34,11.73,0.49,-97.0,8.75,21.36,0.63
420.7917280197144,62.467205,6.236758,65.56,-2.93,1.1,-102.0,6.75,20.87,0.63
420.9302468299866,62.467205,6.236758,320.94,-3.91,0.37,-99.0,8.5,21.85,0.63
421.0416259765625,62.467205,6.236758,257.74,-10.51,0.12,-96.0,9.0,21.85,0.63
421.15171241760254,62.467205,6.236758,351.97,-7.09,0.49,-94.0,9.0,21.36,0.63
421.2641732692719,62.467213,6.23676,359.85,0.61,3.54,-94.0,9.0,20.87,0.63
421.37574768066406,62.467213,6.23676,201.63,0.73,-8.68,-95.0,9.25,21.85,0.63
421.5170683860779,62.467213,6.23676,7.4,0.73,-8.68,-99.0,8.0,21.85,0.63
421.6273834705353,62.467213,6.23676,175.83,0.73,-10.39,-107.0,2.25,21.36,0.63
421.7383186817169,62.467213,6.23676,175.83,0.73,12.46,-94.0,9.75,20.38,0.63
421.8486042022705,62.467213,6.23676,3.28,0.86,12.1,-91.0,10.0,20.38,0.63
421.9584636688232,62.467213,6.23676,210.38,0.61,-1.22,-92.0,9.25,20.87,0.63
422.09030628204346,62.467213,6.23676,348.06,0.61,3.18,-94.0,9.25,20.87,0.63
422.1956269741058,62.46722,6.236762,9.09,0.73,12.95,-99.0,9.5,20.38,0.63
422.3066966533661,62.46722,6.236762,51.58,0.73,-0.49,-99.0,8.5,20.87,0.63
422.4177725315094,62.46722,6.236762,180.0,0.86,10.39,-90.0,12.25,20.87,0.6
422.5293266773224,62.46722,6.236762,138.01,0.86,10.39,-91.0,9.5,20.38,0.6
422.6702921390533,62.46722,6.236762,138.01,0.73,-5.62,-96.0,9.25,20.87,0.6
422.78011298179626,62.46722,6.236762,159.25,0.61,-9.65,-93.0,9.25,21.36,0.6
422.8893349170685,62.46722,6.236762,22.82,0.73,14.54,-91.0,9.75,21.85,0.6
422.999960899353,62.46722,6.236762,10.47,0.37,-3.54,-93.0,9.0,20.87,0.6
423.110111951828,62.46722,6.236762,151.67,0.73,12.1,-98.0,9.0,19.89,0.6
423.2383766174317,62.46722,6.236763,18.28,0.73,12.1,-98.0,8.75,19.89,0.6
423.34851002693176,62.46722,6.236763,6.04,6.48,-11.12,-89.0,9.75,20.87,0.6
423.45876455307007,62.46722,6.236763,26.57,6.48,-11.12,-89.0,9.5,21.36,0.6
423.5695946216583,62.46722,6.236763,26.57,-12.46,9.65,-99.0,8.25,20.38,0.6
423.6818563938141,62.46722,6.236763,299.15,-2.57,-2.81,-95.0,9.25,20.87,0.6
423.812349319458,62.46722,6.236763,6.21,-5.62,10.39,-95.0,9.25,20.38,0.6
423.9203088283539,62.46722,6.236763,19.94,10.14,-4.89,-89.0,10.0,20.87,0.6
424.0301856994629,62.46722,6.236763,349.53,-11.36,3.79,-89.0,10.0,20.38,0.6
424.13957166671753,62.467224,6.236766,358.18,-10.26,11.36,-93.0,9.0,20.38,0.6
424.2483093738556,62.467224,6.236766,358.18,-10.26,11.36,-96.0,9.5,19.89,0.6
424.39588809013367,62.467224,6.236766,136.12,0.86,-6.35,-96.0,8.75,21.36,0.6
424.5006630420685,62.467224,6.236766,13.71,0.86,11.97,-89.0,9.0,20.38,0.6
424.6098840236664,62.467224,6.236766,133.69,0.73,4.89,-92.0,9.25,20.38,0.6
424.7212872505188,62.467224,6.236766,135.0,0.86,9.78,-98.0,8.5,20.87,0.6
424.8316850662232,62.467224,6.236766,124.01,0.73,12.95,-94.0,8.5,20.87,0.6
424.9611551761627,62.467224,6.236766,68.79,0.12,12.95,-94.0,9.25,20.87,0.6
425.0702819824219,62.467224,6.236766,23.09,0.73,-6.23,-98.0,8.5,20.38,0.6
425.1811707019806,62.467224,6.236766,150.43,0.73,12.71,-104.0,5.0,20.38,0.6
425.2905478477478,62.467224,6.236766,150.43,0.86,6.84,-96.0,9.5,20.38,0.6
425.4005470275879,62.467224,6.236766,128.38,10.63,0.49,-97.0,9.25,20.87,0.59
425.5366885662079,62.467224,6.236766,23.17,-11.73,0.49,-95.0,9.25,20.87,0.59
425.6371741294861,62.467224,6.236766,110.27,10.14,0.37,-96.0,9.25,21.85,0.59
425.74713802337646,62.467224,6.236766,14.97,-6.11,0.37,-96.0,9.25,21.36,0.59
425.8591198921204,62.467224,6.236766,111.52,-12.22,0.37,-102.0,7.25,21.36,0.59
425.9693093299866,62.467224,6.236766,117.64,-12.22,0.37,-92.0,9.75,21.36,0.59
426.1160078048706,62.467224,6.236766,117.64,6.72,0.12,-93.0,8.75,22.34,0.59
426.22340536117554,62.467239,6.236776,9.4,-11.0,0.37,-103.0,6.25,21.36,0.59
426.3331542015076,62.467239,6.236776,344.58,12.22,0.61,-92.0,9.75,21.36,0.59
426.44349193573,62.467239,6.236776,4.52,-2.69,0.24,-93.0,9.75,20.87,0.59
426.5539507865906,62.467239,6.236776,113.74,-10.14,0.49,-104.0,5.25,20.87,0.59
426.6906704902649,62.467239,6.236776,37.17,4.28,0.73,-104.0,5.25,20.87,0.59
426.8061578273773,62.467239,6.236776,51.4,-11.61,0.37,-95.0,9.25,21.36,0.59
426.91533160209656,62.467239,6.236776,107.2,-0.24,0.24,-98.0,9.0,21.36,0.59
427.0255033969879,62.467239,6.236776,10.22,-0.24,0.24,-97.0,9.25,21.36,0.59
427.1354146003723,62.467239,6.236776,10.22,-6.23,0.24,-97.0,8.75,20.87,0.59
427.26490688323975,62.467239,6.236782,129.99,-12.34,0.49,-100.0,8.0,20.87,0.59
427.3734714984894,62.467239,6.236782,319.57,-2.81,9.16,-101.0,7.75,19.89,0.58
427.4849293231964,62.467239,6.236782,357.26,1.83,-6.48,-107.0,2.25,20.38,0.58
427.5949988365173,62.467239,6.236782,147.12,8.8,-3.18,-107.0,2.25,20.38,0.58
427.7047438621521,62.467239,6.236782,12.54,-4.03,-3.18,-97.0,8.5,20.38,0.58
427.83811020851135,62.467239,6.236782,12.54,-4.03,-0.86,-101.0,8.0,20.87,0.58
427.94271540641785,62.467239,6.236782,358.88,-10.63,7.94,-92.0,9.25,20.87,0.58
428.05279421806335,62.467239,6.236782,358.88,-1.96,7.58,-91.0,9.5,19.89,0.58
428.1632776260376,62.467239,6.236782,48.52,3.05,-9.29,-94.0,9.25,20.87,0.58
428.27349042892456,62.467243,6.236785,122.7,-8.68,-0.12,-103.0,6.5,21.36,0.58
428.4210469722748,62.467243,6.236785,9.58,0.73,8.8,-103.0,6.5,20.38,0.58
428.52535676956177,62.467243,6.236785,137.82,0.73,7.7,-96.0,9.25,20.38,0.58
428.63668847084045,62.467243,6.236785,13.97,0.73,-2.08,-108.0,0.5,21.36,0.58
428.7458689212799,62.467243,6.236785,24.38,0.61,-2.08,-94.0,9.5,21.36,0.58
428.8550477027893,62.467243,6.236785,24.38,0.61,-7.94,-93.0,9.25,21.36,0.58
429.0066814422608,62.467243,6.236785,9.76,0.73,10.75,-96.0,9.0,20.38,0.58
429.1071922779083,62.467243,6.236785,10.05,0.61,9.53,-97.0,8.75,19.89,0.58
429.218111038208,62.467251,6.236788,139.64,0.73,-2.57,-99.0,7.75,20.87,0.58
429.3279955387116,62.467251,6.236788,144.2,0.86,2.93,-96.0,8.5,21.36,0.59
429.4379627704621,62.467251,6.236788,51.68,-8.43,-2.44,-96.0,8.5,20.38,0.59
429.5834226608277,62.467251,6.236788,189.06,2.81,-2.44,-97.0,8.75,20.38,0.59
429.691104888916,62.467251,6.236788,358.08,0.49,4.64,-90.0,9.5,20.38,0.59
429.8008019924164,62.467251,6.236788,113.59,0.49,4.64,-91.0,9.0,20.38,0.59
429.90956711769104,62.467251,6.236788,113.59,-11.0,5.13,-94.0,9.5,20.87,0.59
430.02114057540894,62.467251,6.236788,1.53,-10.63,10.87,-97.0,9.0,21.36,0.59
430.16494846344,62.467251,6.236788,56.58,-5.25,-1.22,-93.0,9.0,20.38,0.59
430.2709636688232,62.467258,6.23679,354.06,-4.03,7.33,-93.0,9.5,19.89,0.59
430.3822076320648,62.467258,6.23679,25.65,0.73,9.65,-92.0,9.5,20.87,0.59
430.4939317703247,62.467258,6.23679,144.98,0.61,-0.73,-92.0,9.5,22.34,0.59
430.6040334701538,62.467258,6.23679,143.43,0.61,0.49,-92.0,9.0,22.34,0.59
430.7314293384552,62.467258,6.23679,143.43,0.61,0.49,-100.0,8.0,20.38,0.59
430.8403670787811,62.467258,6.23679,13.41,0.49,-6.72,-98.0,8.5,21.36,0.59
430.95028924942017,62.467258,6.23679,135.0,0.73,12.95,-93.0,9.75,19.89,0.59
431.0614728927612,62.467258,6.23679,15.27,0.61,8.92,-93.0,9.5,20.87,0.59
431.17187309265137,62.467258,6.23679,39.42,0.61,-10.02,-97.0,9.5,21.85,0.59
431.30523562431335,62.467258,6.236793,16.81,0.61,-0.49,-97.0,8.75,21.85,0.59
431.4092891216278,62.467258,6.236793,116.0,8.43,-2.93,-90.0,9.5,20.87,0.59
431.51876068115234,62.467258,6.236793,102.85,-5.38,-2.93,-93.0,10.0,20.87,0.59
431.62755608558655,62.467258,6.236793,102.85,-5.38,-0.24,-98.0,8.75,20.87,0.59
431.7395708560944,62.467258,6.236793,2.5,-3.18,7.7,-94.0,9.5,19.89,0.59
431.8921265602112,62.467258,6.236793,111.04,9.78,-2.44,-98.0,8.5,20.87,0.59
431.9941477775574,62.467258,6.236793,359.25,-4.89,7.58,-94.0,9.75,19.89,0.59
432.1040246486664,62.467258,6.236793,97.38,9.16,-3.05,-92.0,9.25,20.38,0.59
432.2136483192444,62.467258,6.236793,2.05,9.9,-12.83,-92.0,9.25,20.87,0.59
432.32371068000793,62.467262,6.2368,7.53,-5.25,10.26,-101.0,7.5,20.87,0.59
432.468900680542,62.467262,6.2368,117.24,-5.25,10.26,-90.0,10.25,19.89,0.63
432.5745804309845,62.467262,6.2368,99.4,-3.54,0.49,-92.0,9.25,20.87,0.63
432.6832025051117,62.467262,6.2368,99.4,-3.54,0.24,-97.0,8.5,20.87,0.63
432.79396295547485,62.467262,6.2368,119.82,10.02,0.37,-98.0,8.5,22.34,0.63
432.90383291244507,62.467262,6.2368,120.38,11.0,0.61,-93.0,9.75,21.36,0.63
433.0595111846924,62.467262,6.2368,12.17,-8.06,0.24,-88.0,9.75,20.87,0.63
433.1704592704773,62.467262,6.2368,94.19,3.05,0.37,-94.0,9.5,21.85,0.63
433.28022813797,62.467262,6.236808,8.33,-9.78,0.37,-93.0,9.5,21.36,0.63
433.3899762630463,62.467262,6.236808,3.26,5.01,1.22,-93.0,9.75,20.38,0.63
433.5011997222901,62.467262,6.236808,0.81,5.01,1.22,-90.0,9.75,20.38,0.63
433.63395166397095,62.467262,6.236808,0.81,1.71,5.5,-89.0,9.75,19.89,0.63
433.7385673522949,62.467262,6.236808,43.01,-11.12,7.33,-94.0,9.5,20.38,0.63
433.8481960296631,62.467262,6.236808,132.91,11.12,-7.21,-90.0,9.75,20.87,0.63
433.9583177566528,62.467262,6.236808,5.41,-4.28,-2.57,-91.0,9.5,20.38,0.63
434.0683262348175,62.467262,6.236808,4.81,-9.65,10.87,-94.0,9.5,21.85,0.63
434.2209992408752,62.46727,6.236815,144.06,11.36,-10.39,-94.0,9.25,21.85,0.63
434.3214490413666,62.46727,6.236815,24.68,2.2,-6.72,-87.0,9.75,20.38,0.63
434.4288578033447,62.46727,6.236815,51.85,6.35,0.37,-93.0,9.25,20.38,0.66
434.53784942626953,62.46727,6.236815,51.85,6.35,0.37,-90.0,9.75,21.36,0.66
434.6470410823822,62.46727,6.236815,5.83,-11.49,6.35,-88.0,9.25,20.38,0.66
434.8094756603241,62.46727,6.236815,79.95,-4.52,9.53,-102.0,7.25,19.89,0.66
434.91391682624817,62.46727,6.236815,113.86,10.39,-9.29,-92.0,9.5,21.36,0.66
435.0232434272766,62.46727,6.236815,3.1,-2.2,6.72,-93.0,9.25,19.89,0.66
435.1331739425659,62.46727,6.236815,0.86,-11.12,12.1,-101.0,9.25,19.89,0.66
435.24423456192017,62.467278,6.236822,1.5,-8.55,2.44,-101.0,7.0,20.38,0.66
435.392541885376,62.467278,6.236822,86.16,-8.43,13.69,-91.0,9.5,20.38,0.66
435.49661779403687,62.467278,6.236822,16.68,0.86,4.52,-94.0,9.75,19.89,0.66
435.6072487831116,62.467278,6.236822,33.52,0.73,4.52,-94.0,9.25,21.36,0.66
435.7165899276733,62.467278,6.236822,33.52,0.73,-9.04,-94.0,9.5,21.36,0.66
435.82556104660034,62.467278,6.236822,132.64,0.86,6.23,-93.0,9.5,20.87,0.66
435.97715878486633,62.467278,6.236822,117.71,0.61,-4.28,-95.0,9.5,20.87,0.66
436.0776505470276,62.467278,6.236822,142.9,0.86,11.61,-93.0,9.25,20.87,0.66
436.18625664711,62.467281,6.236826,121.61,0.73,-7.45,-100.0,9.25,20.87,0.66
436.2968060970306,62.467281,6.236826,39.81,0.73,15.03,-100.0,8.0,20.38,0.66
436.40716576576233,62.467281,6.236826,86.48,4.28,15.03,-91.0,9.75,20.38,0.68
436.5501754283905,62.467281,6.236826,86.48,4.28,0.61,-91.0,9.25,21.36,0.68
436.6618847846985,62.467281,6.236826,105.21,6.48,0.37,-98.0,8.25,21.85,0.68
436.7724072933197,62.467281,6.236826,105.21,-4.52,0.37,-99.0,8.5,22.34,0.68
436.8843879699707,62.467281,6.236826,1.65,-10.39,0.49,-98.0,8.75,21.36,0.68
436.9948210716248,62.467281,6.236826,77.04,-9.9,0.24,-99.0,8.0,21.36,0.68
437.1355102062225,62.467281,6.236826,119.05,-10.39,0.49,-99.0,8.0,20.87,0.68
437.2468378543854,62.467289,6.236835,12.95,3.67,0.37,-99.0,8.75,21.85,0.68
437.35643315315247,62.467289,6.236835,16.8,-7.58,0.49,-103.0,6.75,21.36,0.68
437.46605706214905,62.467289,6.236835,145.27,-11.85,0.49,-95.0,9.5,21.36,0.68
437.5767171382904,62.467289,6.236835,145.27,-11.85,0.61,-91.0,9.5,21.36,0.68
437.7188830375672,62.467289,6.236835,21.33,9.04,0.61,-94.0,9.25,21.36,0.68
437.8285646438599,62.467289,6.236835,94.34,-11.24,0.37,-100.0,7.75,21.36,0.68
437.9395053386688,62.467289,6.236835,80.94,9.65,0.37,-91.0,10.0,21.85,0.68
438.0501356124878,62.467289,6.236835,127.0,-2.93,0.24,-91.0,9.5,20.87,0.68
438.16006565094,62.467289,6.236835,170.25,2.57,0.49,-91.0,9.5,21.36,0.68
438.29425263404846,62.467289,6.236842,98.49,12.71,0.49,-92.0,9.5,21.36,0.68
438.3960871696472,62.467289,6.236842,3.86,-8.06,0.49,-92.0,9.25,21.36,0.68
438.5080456733704,62.467289,6.236842,0.0,-8.06,0.49,-99.0,8.5,21.36,0.68
438.6187624931336,62.467289,6.236842,0.0,6.72,0.37,-89.0,10.0,21.85,0.68
438.7291877269745,62.467289,6.236842,131.44,-0.49,0.49,-87.0,10.25,20.87,0.68
438.8832724094391,62.467289,6.236842,341.57,6.72,0.49,-90.0,9.75,21.36,0.68
438.9966111183167,62.467289,6.236842,65.28,-4.77,0.37,-96.0,9.25,21.85,0.68
439.1064507961273,62.467289,6.236842,206.57,-2.93,0.0,-91.0,9.5,21.85,0.68
439.21674609184265,62.467289,6.236842,164.62,11.61,0.37,-91.0,9.5,21.85,0.68
439.3268494606018,62.467297,6.236845,100.19,-2.69,0.49,-89.0,9.75,21.36,0.68
439.4578545093536,62.467297,6.236845,100.19,-2.69,0.49,-91.0,9.0,21.36,0.6
439.5626201629639,62.467297,6.236845,351.34,-13.69,0.49,-93.0,9.5,21.36,0.6
439.6737859249115,62.467297,6.236845,351.34,8.8,0.49,-92.0,9.25,21.36,0.6
439.7849733829498,62.467297,6.236845,143.53,-8.8,0.37,-89.0,9.5,21.36,0.6
439.8962528705597,62.467297,6.236845,32.88,-3.67,0.49,-91.0,10.0,21.36,0.6
440.0303769111633,62.467297,6.236845,122.17,9.9,0.24,-91.0,10.0,21.36,0.6
440.13341426849365,62.467297,6.236845,98.34,-11.12,0.49,-87.0,9.5,21.36,0.6
440.24344992637634,62.467297,6.236846,124.75,12.1,0.49,-88.0,9.75,21.36,0.6
440.3541951179504,62.467297,6.236846,138.12,12.1,0.49,-93.0,9.5,21.36,0.6
440.4643347263336,62.467297,6.236846,138.12,-12.46,0.37,-90.0,9.5,21.36,0.6
440.6182940006256,62.467297,6.236846,355.57,-5.74,0.37,-90.0,9.75,21.85,0.6
440.71878123283386,62.467297,6.236846,5.81,-3.3,0.49,-87.0,9.25,21.36,0.6
440.82843375206,62.467297,6.236846,302.88,1.96,0.49,-89.0,9.5,21.36,0.6
440.9384789466858,62.467297,6.236846,68.04,11.73,0.24,-89.0,9.5,21.36,0.6
441.0491721630096,62.467297,6.236846,91.37,-1.22,0.12,-89.0,9.5,22.34,0.6
441.19080686569214,62.467304,6.236848,338.51,-3.67,0.12,-88.0,9.75,22.34,0.6
441.3020169734955,62.467304,6.236848,218.42,9.65,0.49,-89.0,9.25,21.36,0.6
441.41298937797546,62.467304,6.236848,240.85,9.65,0.61,-87.0,9.25,21.36,0.59
441.52260065078735,62.467304,6.236848,240.85,-6.72,0.37,-88.0,9.5,21.36,0.59
441.632470369339,62.467304,6.236848,26.5,0.61,-1.34,-89.0,9.5,21.36,0.59
441.7604033946991,62.467304,6.236848,355.31,0.61,-2.08,-90.0,9.5,21.36,0.59
441.86856341362,62.467304,6.236848,214.59,0.49,12.34,-90.0,10.0,20.38,0.59
441.9789009094238,62.467304,6.236848,159.49,0.37,-7.94,-90.0,9.75,21.36,0.59
442.0886151790619,62.467304,6.236848,0.72,0.61,-7.94,-93.0,9.25,21.36,0.59
442.19840908050537,62.467308,6.236848,0.72,0.61,-8.92,-96.0,9.0,21.85,0.59
442.336394071579,62.467308,6.236848,355.72,0.73,11.97,-88.0,9.75,20.87,0.59
442.44849610328674,62.467308,6.236848,352.77,0.61,-6.72,-86.0,9.25,20.87,0.59
442.5592682361603,62.467308,6.236848,170.22,0.61,10.39,-87.0,9.5,20.87,0.59
442.67006945610046,62.467308,6.236848,168.58,0.73,11.61,-91.0,9.5,20.38,0.59
442.7962930202484,62.467308,6.236848,1.12,0.61,-4.64,-87.0,9.25,20.87,0.59
442.91202330589294,62.467308,6.236848,4.61,0.49,-4.64,-87.0,9.25,20.87,0.59
443.0170121192932,62.467308,6.236848,144.29,0.24,-2.81,-85.0,9.75,20.87,0.59
443.1261019706726,62.467316,6.23685,8.46,0.24,-2.81,-86.0,9.75,21.85,0.59
443.2361931800842,62.467316,6.23685,8.46,0.73,5.74,-87.0,9.75,21.36,0.59
443.3465657234192,62.467316,6.23685,3.19,0.61,12.71,-88.0,9.5,20.38,0.56
443.4859023094177,62.467316,6.23685,0.0,0.49,-10.87,-88.0,9.5,21.36,0.56
443.5991833209992,62.467316,6.23685,50.45,-3.18,6.23,-88.0,9.5,20.38,0.56
443.7100145816803,62.467316,6.23685,109.77,12.46,-5.25,-89.0,9.5,19.89,0.56
443.82026386260986,62.467316,6.23685,356.56,-9.29,12.1,-89.0,9.75,19.89,0.56
443.9326071739197,62.467316,6.23685,132.81,5.87,12.1,-86.0,9.5,19.89,0.56
444.07666301727295,62.467316,6.23685,354.62,5.87,-1.22,-92.0,9.25,20.87,0.56
444.1839654445648,62.467323,6.236853,71.91,5.87,-10.63,-88.0,10.25,20.87,0.56
444.29340720176697,62.467323,6.236853,71.91,-14.78,10.75,-86.0,9.75,19.89,0.56
444.4032266139984,62.467323,6.236853,116.97,11.0,-4.77,-90.0,9.75,21.36,0.56
444.5120935440064,62.467323,6.236853,297.87,-15.88,5.74,-89.0,9.75,20.87,0.56
444.6597309112549,62.467323,6.236853,111.34,-9.65,0.61,-89.0,10.0,21.36,0.56
444.76453137397766,62.467323,6.236853,199.77,-5.13,0.49,-88.0,9.75,21.36,0.56
444.8740744590759,62.467323,6.236853,26.01,-13.2,0.49,-88.0,10.0,21.36,0.56
444.983793258667,62.467323,6.236853,246.97,8.92,0.49,-88.0,9.75,21.36,0.56
445.0947511196137,62.467323,6.236853,246.97,8.92,0.24,-86.0,9.5,21.36,0.56
445.2426948547363,62.467327,6.236856,2.79,0.0,0.24,-87.0,9.5,21.36,0.56
445.348072052002,62.467327,6.236856,112.8,-7.33,0.49,-89.0,9.75,21.36,0.56
445.4589238166809,62.467327,6.236856,349.74,-11.61,0.49,-90.0,10.0,21.36,0.56
445.5681779384613,62.467327,6.236856,3.53,6.48,0.37,-86.0,9.75,21.85,0.56
445.6778039932251,62.467327,6.236856,319.79,5.25,0.37,-86.0,9.75,21.85,0.56
445.8140194416046,62.467327,6.236856,227.15,5.25,0.37,-87.0,9.75,21.85,0.56
445.9164535999298,62.467327,6.236856,119.05,-8.43,0.37,-90.0,9.75,21.85,0.56
446.0266423225403,62.467327,6.236856,119.05,-8.43,0.37,-86.0,9.5,21.36,0.56
446.1369006633759,62.467327,6.236856,347.97,8.8,0.49,-88.0,9.25,21.36,0.56
446.2468228340149,62.467327,6.236856,355.48,-10.02,0.49,-88.0,9.75,20.87,0.56
446.391884803772,62.467327,6.23686,229.52,7.7,0.37,-84.0,9.75,21.85,0.61
446.49985432624817,62.467327,6.23686,4.52,4.52,0.61,-86.0,9.25,21.36,0.61
446.609311580658,62.467327,6.23686,24.25,0.73,13.32,-86.0,9.25,20.38,0.61
446.7204723358154,62.467327,6.23686,356.19,0.86,14.91,-89.0,10.0,20.38,0.61
446.8311173915863,62.467327,6.23686,165.28,0.73,14.91,-87.0,9.25,20.38,0.61
446.9677007198334,62.467327,6.23686,165.28,0.73,3.79,-86.0,9.75,20.87,0.61
447.0682067871094,62.467327,6.23686,180.0,0.37,13.93,-88.0,9.75,20.38,0.61
447.17852306365967,62.467327,6.23686,4.45,0.73,-3.54,-88.0,9.75,20.87,0.61
447.2889714241028,62.467335,6.236862,244.44,0.86,-1.1,-87.0,10.0,21.36,0.61
447.3984062671661,62.467335,6.236862,1.26,0.86,8.31,-87.0,10.0,20.38,0.61
447.5423786640167,62.467335,6.236862,27.8,0.73,-11.49,-88.0,9.5,21.36,0.61
447.6491940021515,62.467335,6.236862,144.51,0.73,10.75,-88.0,9.75,20.38,0.61
447.760064125061,62.467335,6.236862,3.61,0.73,10.75,-86.0,9.25,20.38,0.61
447.8695538043976,62.467335,6.236862,3.61,0.73,5.5,-86.0,9.5,21.85,0.61
447.9798855781555,62.467335,6.236862,173.8,0.37,-10.75,-87.0,9.5,21.36,0.61
448.1108150482178,62.467335,6.236862,163.67,0.37,5.99,-87.0,9.5,21.36,0.61
448.21702432632446,62.467342,6.236863,101.06,0.61,-5.62,-87.0,9.5,21.36,0.61
448.3267912864685,62.467342,6.236863,6.45,0.61,11.85,-88.0,9.5,21.36,0.59
448.43666315078735,62.467342,6.236863,12.47,0.61,-5.87,-88.0,9.75,21.36,0.59
448.546594619751,62.467342,6.236863,114.3,-4.52,-5.87,-87.0,9.25,21.36,0.59
448.6994631290436,62.467342,6.236863,114.3,-4.52,-2.44,-85.0,9.75,20.38,0.59
448.8133070468903,62.467342,6.236863,67.85,9.41,2.32,-87.0,9.25,20.38,0.59
448.92213463783264,62.467342,6.236863,67.85,9.41,-10.63,-85.0,9.75,20.87,0.59
449.03280663490295,62.467342,6.236863,108.1,1.1,4.15,-87.0,9.25,20.38,0.59
449.14344453811646,62.467342,6.236863,23.64,10.63,-4.89,-92.0,9.5,20.87,0.59
449.2755808830261,62.467346,6.236866,127.17,11.0,-11.73,-92.0,9.5,21.85,0.59
449.3817768096924,62.467346,6.236866,352.97,-0.12,5.25,-89.0,9.5,20.38,0.59
449.4919202327728,62.467346,6.236866,12.46,2.81,-9.16,-87.0,9.25,20.38,0.59
449.6021618843079,62.467346,6.236866,118.35,-11.97,-9.16,-88.0,9.25,21.36,0.59
449.7127213478088,62.467346,6.236866,118.35,-11.97,0.61,-91.0,9.5,21.36,0.59
449.8495388031006,62.467346,6.236866,9.36,5.01,0.61,-89.0,9.25,21.36,0.59
449.95006465911865,62.467346,6.236866,61.55,6.96,0.49,-88.0,9.0,21.36,0.59
450.0610659122467,62.467346,6.236866,194.88,-11.61,0.24,-87.0,9.5,21.36,0.59
450.1720213890076,62.467354,6.236872,126.34,5.99,0.49,-87.0,9.5,21.36,0.59
450.28228664398193,62.467354,6.236872,145.92,-7.58,0.98,-89.0,9.75,21.36,0.59
450.4268758296967,62.467354,6.236872,0.0,-7.58,0.98,-87.0,9.75,21.36,0.59
450.53308725357056,62.467354,6.236872,209.9,13.56,0.61,-89.0,9.5,21.85,0.59
450.6422803401947,62.467354,6.236872,209.9,13.56,0.61,-89.0,9.25,21.36,0.59
450.7529380321503,62.467354,6.236872,355.24,-1.71,0.37,-88.0,9.75,21.85,0.59
450.8627905845642,62.467354,6.236872,120.23,11.97,0.49,-88.0,9.75,21.85,0.59
450.9947185516357,62.467354,6.236872,206.57,10.39,0.37,-88.0,9.75,21.85,0.59
451.0990982055664,62.467354,6.236872,41.31,-2.44,0.61,-90.0,9.75,21.85,0.59
451.2097375392914,62.467354,6.236872,260.94,10.02,0.61,-90.0,10.0,21.85,0.59
451.3199617862701,62.467354,6.236872,171.63,10.02,0.61,-89.0,9.75,21.36,0.59
451.4305148124695,62.467354,6.236872,171.63,-9.16,0.49,-88.0,9.5,21.36,0.59
451.5632855892181,62.467354,6.236872,132.89,9.16,0.37,-88.0,9.5,22.34,0.59
451.6700813770294,62.467354,6.236872,309.09,13.07,0.61,-92.0,9.25,21.85,0.59
451.7806172370911,62.467354,6.236872,7.67,-7.7,0.49,-90.0,9.75,21.36,0.59
